weight,firstName,middleName,lastName,currentTeamId,birthDate,height,wyId,foot,shortName,currentNationalTeamId,passportArea.name,passportArea.id,passportArea.alpha3code,passportArea.alpha2code,role.code2,role.code3,role.name,birthArea.name,birthArea.id,birthArea.alpha3code,birthArea.alpha2code
83,Vladimir,,Gabulov,5072,19/10/1983,190,101834,right,V. Gabulov,14358,Russia,643,RUS,RU,GK,GKP,Goalkeeper,Russia,643,RUS,RU
65,Nicolás,,Tagliafico,9,31/8/1992,169,86722,left,N. Tagliafico,12274,Italy,380,ITA,IT,DF,DEF,Defender,Argentina,32,ARG,AR
91,Walter Daniel,,Benítez,3775,19/1/1993,191,86745,right,W. Benítez,null,Argentina,32,ARG,AR,GK,GKP,Goalkeeper,Argentina,32,ARG,AR
80,Simon,,Laner,,28/1/1984,183,21228,right,S. Laner,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
72,Andrea,,Belotti,3185,20/12/1993,181,21234,right,A. Belotti,3757,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
76,Jadon,,Sancho,2447,25/3/2000,178,447223,right,J. Sancho,2417,Trinidad and Tobago,780,TTO,TT,MD,MID,Midfielder,England,0,XEN,
82,Lisandro Ezequiel,,López,3161,1/9/1989,188,86785,right,L. López,null,Spain,724,ESP,ES,DF,DEF,Defender,Argentina,32,ARG,AR
61,Mbark,,Boussoufa,16927,15/8/1984,168,101846,right,M. Boussoufa,16216,Morocco,504,MAR,MA,MD,MID,Midfielder,Netherlands,528,NLD,NL
69,Matheus,,Pereira da Silva,5645,25/2/1998,181,363991,left,Matheus Pereira,null,Brazil,76,BRA,BR,MD,MID,Midfielder,Brazil,76,BRA,BR
88,Abdoulaye,,Touré,3770,3/3/1994,186,217874,right,A. Touré,null,Guinea,324,GIN,GN,MD,MID,Midfielder,France,250,FRA,FR
79,Luca,,Antonelli,3157,11/2/1987,184,21272,left,L. Antonelli,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
79,Emiliano,,Moretti,3185,11/6/1981,182,21279,left,E. Moretti,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
75,Mario,,Sampirisi,3197,31/10/1992,188,21280,right,M. Sampirisi,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
77,Davide,,Biondini,3315,24/1/1983,180,21282,right,D. Biondini,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
78,Miguel Luís,,Pinto Veloso,,11/5/1986,180,21288,left,Miguel Veloso,null,Portugal,620,PRT,PT,MD,MID,Midfielder,Portugal,620,PRT,PT
78,Stefano,,Sturaro,3159,9/3/1993,182,21290,right,S. Sturaro,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
81,Valter,,Birsa,3165,7/8/1986,184,21291,left,V. Birsa,12046,Slovenia,705,SVN,SI,MD,MID,Midfielder,Slovenia,705,SVN,SI
79,Guido Hernán,,Pizarro,680,26/2/1990,186,86828,right,G. Pizarro,null,Mexico,484,MEX,MX,MD,MID,Midfielder,Argentina,32,ARG,AR
70,Rodrigo Sebastián,,Palacio,3166,5/2/1982,176,21296,right,R. Palacio,null,Spain,724,ESP,ES,FW,FWD,Forward,Argentina,32,ARG,AR
85,Nicolas David,,Andrade ,3194,12/4/1988,190,21298,right,Nicolas,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Brazil,76,BRA,BR
80,Rafael ,,de Andrade Bittencourt Pinheiro,3173,3/3/1982,187,21299,left,Rafael,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Brazil,76,BRA,BR
73,Oleg,,Shatov,14072,29/7/1990,173,101856,right,O. Shatov,null,Russia,643,RUS,RU,MD,MID,Midfielder,Russia,643,RUS,RU
83,Emil,,Hallfreðsson,3254,29/6/1984,185,21314,left,E. Hallfreðsson,7839,Iceland,352,ISL,IS,MD,MID,Midfielder,Iceland,352,ISL,IS
65,Jorge Luiz,,Frello Filho,3187,20/12/1991,180,21315,right,Jorginho,3757,Italy,380,ITA,IT,MD,MID,Midfielder,Brazil,76,BRA,BR
65,Marco,,D'Alessandro,3219,17/2/1991,173,21322,right,M. D'Alessandro,null,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
79,Yohan,,Benalouane,1631,28/3/1987,185,21333,right,Y. Benalouane,16276,Tunisia,788,TUN,TN,DF,DEF,Defender,France,250,FRA,FR
79,Steve,,von Bergen,6408,10/6/1983,182,21342,right,S. von Bergen,null,Switzerland,756,CHE,CH,DF,DEF,Defender,Switzerland,756,CHE,CH
82,Marco,,Parolo,3162,25/1/1985,186,21350,right,M. Parolo,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
72,Ignacio,,Monreal Eraso,1609,26/2/1986,179,3560,left,Nacho Monreal,1598,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
80,Marco,,Capuano,3197,14/10/1991,185,21370,left,M. Capuano,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
85,Simone,,Romagnoli,3166,9/2/1990,193,21373,right,S. Romagnoli,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
72,Gianluca,,Caprari,3164,30/7/1993,176,21376,right,G. Caprari,null,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
60,Marco,,Verratti,3767,5/11/1992,165,21383,right,M. Verratti,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
85,Ciro,,Immobile,3162,20/2/1990,181,21384,right,C. Immobile,3757,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
59,Lorenzo,,Insigne,3187,4/6/1991,163,21385,right,L. Insigne,3757,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
75,Alberto,,Brignoli,3219,19/8/1991,188,21415,left,A. Brignoli,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
78,Orel,,Mangala,2445,18/3/1998,180,349099,right,O. Mangala,null,Belgium,56,BEL,BE,MD,MID,Midfielder,Belgium,56,BEL,BE
72,Stephane,,Omeonga,3193,27/3/1996,177,349102,right,S. Omeonga,5635,Belgium,56,BEL,BE,MD,MID,Midfielder,Belgium,56,BEL,BE
72,Djené,,Dakonam Ortega,698,31/12/1991,187,250805,right,Djené,18374,Togo,764,TGO,TG,DF,DEF,Defender,Togo,764,TGO,TG
75,Roberto,,Inglese,3165,12/11/1991,187,21438,right,R. Inglese,null,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
81,Justin,,Hoogma,2482,11/6/1998,190,414667,left,J. Hoogma,670,Netherlands,528,NLD,NL,DF,DEF,Defender,Netherlands,528,NLD,NL
74,Mattia,,Perin,3193,10/11/1992,188,21468,right,M. Perin,3757,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
82,Giulio,,Donati,2460,5/2/1990,178,21469,right,G. Donati,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
83,Alex,,Cordaz,3197,1/1/1983,188,21494,right,A. Cordaz,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
70,Daniele,,Baselli,3185,12/2/1992,182,21507,right,D. Baselli,3757,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
77,Santiago,,Mina Lorenzo,674,7/12/1995,181,250885,right,Santi Mina,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
74,Eros,,Schiavon,3204,24/4/1983,178,21517,right,E. Schiavon,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
0,Hugo,,Duro Perales,698,10/11/1999,0,545811,left,Hugo Duro,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
75,Federico,,Ceccherini,3197,11/5/1992,187,21528,right,F. Ceccherini,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
75,Gabriel Moisés,,Antunes da Silva,3782,13/5/1991,179,21550,left,Gabriel Silva,null,Brazil,76,BRA,BR,DF,DEF,Defender,Brazil,76,BRA,BR
80,Ivan,,Radovanović,3165,29/8/1988,186,21564,right,I. Radovanović,null,Serbia,688,SRB,RS,MD,MID,Midfielder,Serbia,688,SRB,RS
80,Marco,,Silvestri,3194,2/3/1991,191,21573,right,M. Silvestri,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
63,Federico,,Ricci,3197,27/5/1994,175,250956,left,F. Ricci,null,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
81,Fabrizio,,Cacciatore,3165,8/10/1986,182,21607,right,F. Cacciatore,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
77,Ole Kristian,,Selnæs,3782,7/7/1994,187,54380,left,O. Selnæs,7336,Norway,578,NOR,NO,MD,MID,Midfielder,Norway,578,NOR,NO
88,Jasmin,,Kurtič,3204,10/1/1989,186,21620,right,J. Kurtič,12046,Slovenia,705,SVN,SI,MD,MID,Midfielder,Slovenia,705,SVN,SI
76,Mahmoud Abdul Monem,,Abdelhamid Soliman,16469,13/4/1994,182,119932,right,Mahmoud Kahraba,16129,Egypt,818,EGY,EG,MD,MID,Midfielder,Egypt,818,EGY,EG
80,Eugenio,,Lamanna,3193,7/8/1989,186,21636,right,E. Lamanna,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
83,Luca,,Ceppitelli,3173,11/8/1989,186,21639,right,L. Ceppitelli,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
83,Ahmed,,Hegazy,1627,25/1/1991,193,119951,right,Ahmed Hegazy,16129,Egypt,818,EGY,EG,DF,DEF,Defender,Egypt,818,EGY,EG
66,Adrian Marius,,Stoian,3197,11/2/1991,178,21655,right,A. Stoian,null,Romania,642,ROU,RO,FW,FWD,Forward,Romania,642,ROU,RO
78,Lorenzo,,Del Pinto,3219,17/6/1990,180,21678,right,L. Del Pinto,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
79,Filippo,,Romagna,3173,26/5/1997,186,283832,right,F. Romagna,3763,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
81,Björn,,Bergmann Sigurðarson,13897,26/2/1991,186,54495,right,B. Sigurðarson,7839,Iceland,352,ISL,IS,FW,FWD,Forward,Iceland,352,ISL,IS
82,Rune ,,Almenning Jarstein,2457,29/9/1984,190,54579,right,R. Jarstein,7336,Norway,578,NOR,NO,GK,GKP,Goalkeeper,Norway,578,NOR,NO
69,Federico,,Chiesa,3176,25/10/1997,175,447804,right,F. Chiesa,3757,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
73,Youssef,,En-Nesyri,712,1/6/1997,189,447821,left,Y. En-Nesyri,16216,Morocco,504,MAR,MA,FW,FWD,Forward,Morocco,504,MAR,MA
80,Andrea,,Seculin,3165,14/7/1990,190,21840,right,A. Seculin,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
78,Cristiano,,Biraghi,3176,1/9/1992,183,21842,left,C. Biraghi,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
75,Diego,,Falcinelli,3176,20/6/1991,185,21861,left,D. Falcinelli,null,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
65,Marco,,Sau,3173,3/11/1987,169,21865,right,M. Sau,null,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
77,Luca,,Antei,3219,19/4/1992,188,21872,right,L. Antei,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
66,Sergio,,Gontán Gallardo,683,27/12/1991,172,21894,right,Keko,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
85,Marco,,Festa,3197,6/6/1992,190,21900,right,M. Festa,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
80,Marwan,,Mohsen,16041,26/2/1989,184,120225,right,Marwan Mohsen,16129,Egypt,818,EGY,EG,FW,FWD,Forward,Egypt,818,EGY,EG
80,Camilo Andrés,,Vargas Gil,12394,9/3/1989,185,91039,right,C. Vargas,12430,Colombia,170,COL,CO,GK,GKP,Goalkeeper,Colombia,170,COL,CO
73,Niccolò,,Giannetti,3173,12/5/1991,181,21959,right,N. Giannetti,null,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
72,José Manuel,,García Naranjo,712,28/7/1994,182,265807,right,José Naranjo,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
80,Andrey,,Lunev,13885,13/11/1991,189,101971,right,A. Lunev,14358,Russia,643,RUS,RU,GK,GKP,Goalkeeper,Russia,643,RUS,RU
70,Hee-Chan,,Hwang,8743,26/1/1996,177,349687,right,Hwang Hee-Chan,14855,Korea Republic,410,KOR,KR,FW,FWD,Forward,Korea Republic,410,KOR,KR
88,Andrey,,Galabinov,3193,27/11/1988,190,22020,right,A. Galabinov,9400,Bulgaria,100,BGR,BG,FW,FWD,Forward,Bulgaria,100,BGR,BG
71,Christian,,Früchtl,2444,28/1/2000,193,396887,left,C. Früchtl,null,Germany,276,DEU,DE,GK,GKP,Goalkeeper,Germany,276,DEU,DE
70,Mohamed Naser,,Elsayed Elneny,1609,11/7/1992,180,120339,right,Mohamed Elneny,16129,Egypt,818,EGY,EG,MD,MID,Midfielder,Egypt,818,EGY,EG
74,Markel,,Bergara Larrañaga,698,5/5/1986,180,3674,right,Markel Bergara,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
72,Mohamed ,,Salah Ghaly,1612,15/6/1992,175,120353,left,Mohamed Salah,16129,Egypt,818,EGY,EG,FW,FWD,Forward,Egypt,818,EGY,EG
83,Francesco,,Rossi,3172,27/4/1991,193,22053,right,F. Rossi,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
82,Papiss Mison,,Djilobodji,3804,1/12/1988,193,25524,left,P. Djilobodji,null,Senegal,686,SEN,SN,DF,DEF,Defender,Senegal,686,SEN,SN
96,Antonio,,Donnarumma,3157,7/7/1990,192,22085,right,A. Donnarumma,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
83,Antonio Aldo,,Caracciolo,3194,30/6/1990,185,22093,right,A. Caracciolo,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
68,Ismaïla,,Sarr,3774,25/2/1998,178,448079,right,I. Sarr,19314,Senegal,686,SEN,SN,MD,MID,Midfielder,Senegal,686,SEN,SN
71,Marcel,,Büchel,3194,18/3/1991,175,22099,left,M. Büchel,null,Liechtenstein,438,LIE,LI,MD,MID,Midfielder,Austria,40,AUT,AT
67,Mário Rui,,Silva Duarte,3187,27/5/1991,170,22107,left,Mário Rui,9905,Portugal,620,PRT,PT,DF,DEF,Defender,Portugal,620,PRT,PT
70,Nicholas,,Pierini,3315,6/8/1998,180,415348,right,N. Pierini,null,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
74,Pietro,,Iemmello,3219,6/3/1992,179,22135,right,P. Iemmello,null,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
73,Isaac,,Cofie,3193,20/9/1991,180,22158,right,I. Cofie,null,Ghana,288,GHA,GH,MD,MID,Midfielder,Ghana,288,GHA,GH
79,Francesco,,Magnanelli,3315,12/11/1984,181,22162,right,F. Magnanelli,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
77,Simone,,Missiroli,3315,23/5/1986,191,22163,right,S. Missiroli,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
73,Marko,,Rog ,3187,19/7/1995,180,284315,right,M. Rog,null,Croatia,191,HRV,HR,MD,MID,Midfielder,Croatia,191,HRV,HR
78,Bruno,,Martella,3197,14/8/1992,184,22185,left,B. Martella,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
84,Simone,,Zaza,674,25/6/1991,186,22202,left,S. Zaza,3757,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
82,Gianmarco,,Ferrari,3164,15/2/1992,189,22270,left,G. Ferrari,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
74,Ondrej,,Duda,2457,5/12/1994,181,218896,right,O. Duda,14496,Slovakia,703,SVK,SK,MD,MID,Midfielder,Slovakia,703,SVK,SK
71,Ledian,,Memushaj,3219,7/12/1986,175,22323,right,L. Memushaj,8731,Albania,8,ALB,AL,MD,MID,Midfielder,Albania,8,ALB,AL
70,Josip,,Brekalo,2451,23/6/1998,175,284469,right,J. Brekalo,9604,Croatia,191,HRV,HR,MD,MID,Midfielder,Croatia,191,HRV,HR
80,Yassine,,Bounou,756,5/4/1991,192,120631,left,Y. Bounou,16216,Morocco,504,MAR,MA,GK,GKP,Goalkeeper,Canada,124,CAN,CA
66,Cengiz,,Ünder,3158,14/7/1997,173,350032,left,C. Ünder,4687,Turkey,792,TUR,TR,FW,FWD,Forward,Turkey,792,TUR,TR
78,Achraf,,Lazaar,3219,22/1/1992,184,218971,left,A. Lazaar,null,Italy,380,ITA,IT,DF,DEF,Defender,Morocco,504,MAR,MA
75,Andrea,,Tozzo,3164,30/8/1992,192,218982,left,A. Tozzo,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
70,Ibrahima,,M'baye,3166,19/11/1994,188,22377,right,I. M'baye,null,Senegal,686,SEN,SN,DF,DEF,Defender,Senegal,686,SEN,SN
77,Jannes-Kilian,,Horn,2463,6/2/1997,186,284524,left,J. Horn,3155,Germany,276,DEU,DE,DF,DEF,Defender,Germany,276,DEU,DE
75,Daniel,,Bessa,3193,14/1/1993,178,22381,right,Daniel Bessa,null,Italy,380,ITA,IT,MD,MID,Midfielder,Brazil,76,BRA,BR
78,Joseph Alfred,,Duncan,3315,10/3/1993,178,22383,left,A. Duncan,null,Italy,380,ITA,IT,MD,MID,Midfielder,Ghana,288,GHA,GH
79,Oussama,,Haddadi,3804,28/1/1992,184,120717,left,O. Haddadi,16276,Tunisia,788,TUN,TN,DF,DEF,Defender,Tunisia,788,TUN,TN
66,Ailton,,Ferreira Silva,9623,16/3/1995,181,284580,left,Ailton,null,Brazil,76,BRA,BR,DF,DEF,Defender,Brazil,76,BRA,BR
93,Stéphane,,Ruffier,3782,27/9/1986,188,25845,right,S. Ruffier,null,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
75,Ferjani,,Sassi,16054,18/3/1992,177,120853,right,F. Sassi,16276,Tunisia,788,TUN,TN,MD,MID,Midfielder,Tunisia,788,TUN,TN
84,Vid,,Belec,3164,6/6/1990,192,22552,right,V. Belec,12046,Slovenia,705,SVN,SI,GK,GKP,Goalkeeper,Slovenia,705,SVN,SI
75,Francesco,,Migliore,3193,17/4/1988,173,22559,left,F. Migliore,null,France,250,FRA,FR,DF,DEF,Defender,Italy,380,ITA,IT
78,Pietro,,Pellegri,19830,17/3/2001,188,481329,right,P. Pellegri,null,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
68,Nicola,,Sansone,682,10/9/1991,175,22578,right,N. Sansone,null,Italy,380,ITA,IT,FW,FWD,Forward,Germany,276,DEU,DE
74,Fabio,,Depaoli,3165,24/4/1997,182,415809,right,F. Depaoli,3763,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
80,Fabio,,Lucioni,3219,25/9/1987,185,22614,right,F. Lucioni,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
87,Oleg,,Ivanov,13898,4/8/1986,192,102083,right,O. Ivanov,null,Russia,643,RUS,RU,MD,MID,Midfielder,Russia,643,RUS,RU
79,Gabriele,,Angella,3163,28/4/1989,189,22677,right,G. Angella,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
76,Benito Nicolas,,Viola,3219,12/10/1989,180,22695,left,N. Viola,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
78,Antonino,,Ragusa,3315,27/3/1990,183,22699,right,A. Ragusa,null,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
77,Fabio,,Pisacane,3173,28/1/1986,178,22732,right,F. Pisacane,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
71,Adama,,Niane,3795,16/6/1993,181,219350,right,A. Niane,19001,France,250,FRA,FR,FW,FWD,Forward,Mali,466,MLI,ML
90,Joachim,,Andersen,3164,31/5/1996,190,145787,right,J. Andersen,7719,Denmark,208,DNK,DK,DF,DEF,Defender,Denmark,208,DNK,DK
72,Víctor,,Sánchez Mata,691,8/9/1987,174,3797,right,Víctor Sánchez,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
75,Luigi,,Sepe,3187,8/5/1991,185,22817,left,L. Sepe,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
70,Anatoliy,,Tymoshchuk,,30/3/1979,181,14729,right,A. Tymoshchuk,null,Ukraine,804,UKR,UA,MD,MID,Midfielder,Ukraine,804,UKR,UA
90,Dan-Axel,,Zagadou,2447,3/6/1999,196,397028,left,D. Zagadou,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
76,Armando,,Izzo,3193,2/3/1992,183,22883,right,A. Izzo,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
75,Stanley,,Nsoki,3767,9/4/1999,185,397030,left,S. Nsoki,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
78,Leonardo,,Pavoletti,3173,26/11/1988,188,22933,right,L. Pavoletti,null,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
80,Anthony,,Racioppi,3766,31/12/1998,186,397039,right,A. Racioppi,null,Switzerland,756,CHE,CH,GK,GKP,Goalkeeper,Switzerland,756,CHE,CH
76,Franck Yannick,,Kessié,3157,19/12/1996,183,285109,right,F. Kessié,null,Côte d'Ivoire,384,CIV,CI,MD,MID,Midfielder,Côte d'Ivoire,384,CIV,CI
84,Raúl,,Rodríguez Navas,687,11/5/1988,186,3828,right,Raúl Navas,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
73,Nathan Allan,,de Souza,5653,13/3/1996,177,285139,right,Nathan,null,Brazil,76,BRA,BR,MD,MID,Midfielder,Brazil,76,BRA,BR
79,Gregoire ,,Defrel,3158,17/6/1991,180,23149,left,G. Defrel,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
80,Lukáš,,Hrádecký,2462,24/11/1989,190,55951,right,L. Hradecky,4849,Finland,246,FIN,FI,GK,GKP,Goalkeeper,Slovakia,703,SVK,SK
77,Martin,,Braithwaite,1620,5/6/1991,177,55968,right,M. Braithwaite,7712,Guyana,328,GUY,GY,FW,FWD,Forward,Denmark,208,DNK,DK
67,Cristian,,Gamboa Luna,8508,24/10/1989,175,55977,right,C. Gamboa,16871,Costa Rica,188,CRI,CR,DF,DEF,Defender,Costa Rica,188,CRI,CR
79,Mathias,,Jattah-Njie Jørgensen,1673,23/4/1990,191,55979,right,M. Jørgensen,7712,Denmark,208,DNK,DK,DF,DEF,Defender,Denmark,208,DNK,DK
88,Bruno,,Petković,3194,16/9/1994,192,252589,right,B. Petković,null,Croatia,191,HRV,HR,FW,FWD,Forward,Croatia,191,HRV,HR
65,Bryan,,Oviedo,1632,18/2/1990,172,55982,left,B. Oviedo,16871,Costa Rica,188,CRI,CR,DF,DEF,Defender,Costa Rica,188,CRI,CR
71,Thomas,,Delaney,2447,3/9/1991,182,55990,left,T. Delaney,7712,United States,840,USA,US,MD,MID,Midfielder,Denmark,208,DNK,DK
81,Nolan,,Roux,3777,1/3/1988,182,25716,right,N. Roux,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
68,Riza,,Durmisi,684,8/1/1994,168,56009,left,R. Durmisi,null,Albania,8,ALB,AL,DF,DEF,Defender,Denmark,208,DNK,DK
83,Borja,,González Tomás,683,25/8/1992,186,3875,right,Borja Bastón,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
68,Michael,,Krohn-Dehli,677,6/6/1983,170,56025,right,M. Krohn-Dehli,7712,Denmark,208,DNK,DK,MD,MID,Midfielder,Denmark,208,DNK,DK
81,Jens Stryger,,Larsen,3163,21/2/1991,180,56026,right,J. Stryger Larsen,7712,Denmark,208,DNK,DK,DF,DEF,Defender,Denmark,208,DNK,DK
74,Marcel,,Schmelzer,2447,22/1/1988,180,14800,left,M. Schmelzer,null,Germany,276,DEU,DE,DF,DEF,Defender,Germany,276,DEU,DE
88,Jonas,,Lössl,1673,1/2/1989,195,56038,right,J. Lössl,7712,Denmark,208,DNK,DK,GK,GKP,Goalkeeper,Denmark,208,DNK,DK
90,Ivan,,Vargić,3162,15/3/1987,192,69417,right,I. Vargić,null,Croatia,191,HRV,HR,GK,GKP,Goalkeeper,Croatia,191,HRV,HR
80,Sadiq,,Umar,18,2/2/1997,192,350992,right,S. Umar,null,Nigeria,566,NGA,NG,FW,FWD,Forward,Nigeria,566,NGA,NG
78,Digbo G'nampa Habib,,Maïga,13905,1/1/1996,181,285457,right,H. Maïga,null,Côte d'Ivoire,384,CIV,CI,MD,MID,Midfielder,Côte d'Ivoire,384,CIV,CI
66,Diego,,da Silva Farias,3173,10/5/1990,173,23314,right,Diego Farias,null,Brazil,76,BRA,BR,FW,FWD,Forward,Brazil,76,BRA,BR
76,Gianluigi,,Donnarumma,3157,25/2/1999,198,350999,right,G. Donnarumma,3757,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
75,Patrick,,Cutrone,3157,3/1/1998,184,351010,right,P. Cutrone,null,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
91,Francis Odinaka,,Uzoho,859,28/10/1998,196,285491,right,F. Uzoho,16823,Nigeria,566,NGA,NG,GK,GKP,Goalkeeper,Nigeria,566,NGA,NG
90,Isaac ,,Ajayi Success,683,7/1/1996,182,285509,right,I. Success,null,Nigeria,566,NGA,NG,FW,FWD,Forward,Nigeria,566,NGA,NG
80,Luca,,Rizzo,3172,24/4/1992,185,23386,right,L. Rizzo,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
82,Andy,,Delort,3780,9/10/1991,182,25745,right,A. Delort,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
75,Sadio,,Mané,1612,10/4/1992,175,25747,right,S. Mané,19314,Senegal,686,SEN,SN,FW,FWD,Forward,Senegal,686,SEN,SN
73,Marco Ezio,,Fossati,3194,5/10/1992,180,23427,right,M. Fossati,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
70,Sofyan,,Amrabat,12,21/8/1996,182,285590,right,S. Amrabat,16216,Morocco,504,MAR,MA,MD,MID,Midfielder,Netherlands,528,NLD,NL
81,Kouakou Hervé,,Koffi,3776,16/10/1996,186,408052,right,H. Koffi,null,Burkina Faso,854,BFA,BF,GK,GKP,Goalkeeper,Burkina Faso,854,BFA,BF
71,Mahmoud Ibrahim,,Hassan,4551,1/10/1994,179,220112,right,Trézéguet,16129,Egypt,818,EGY,EG,MD,MID,Midfielder,Egypt,818,EGY,EG
78,Yussuf,,Yurary Poulsen,2975,15/6/1994,193,56274,right,Y. Poulsen,7712,Tanzania,834,TZA,TZ,FW,FWD,Forward,Denmark,208,DNK,DK
